seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,condition_number
2000,10.0,0.0001,140,4643,53.3,42.6,330.36521315574646,0.029328558486166327,5.705912127942711
2000,10.0,0.0001,150,5050,40.7,31.57,353.95047998428345,0.022020046403737285,5.619138670254834
2000,10.0,0.0001,160,5408,35.8,17.79,375.52746415138245,0.03783786020502638,3.864952579476634
2000,10.0,0.0001,170,5655,24.7,312.86,425.7686231136322,0.0201836907975116,17.96022357598232
2000,10.0,0.0001,180,6070,41.5,27.11,450.1544740200043,0.02550825202504923,8.749463167924187
2000,10.0,0.0001,190,6409,33.9,48.34,474.71754693984985,0.04669446127963631,5.663889880012291
2000,10.0,0.0001,200,6676,26.7,24.93,493.0028409957886,0.035736751237767934,7.926749978162581
2000,10.0,0.0001,210,7083,40.7,16.36,516.6693730354309,0.01878500562940471,6.031418872814184
2000,10.0,0.0001,220,7404,32.1,40.42,539.6713440418243,0.026617922622595123,3.9813518641431185
2000,10.0,0.0001,230,7960,55.6,18.66,569.134281873703,0.036094275984805455,6.101792721467694
2000,10.0,0.0001,240,8156,19.6,42.67,585.7401871681213,0.03693359432749163,4.892172300922019
2000,10.0,0.0001,250,8525,36.9,37.47,609.6153190135956,0.02205642169405688,4.929057070818531
2000,10.0,0.0001,260,8777,25.2,30.16,627.9429399967194,0.03612617909641897,3.629464053781437
2000,10.0,0.0001,270,8984,20.7,16.41,643.133486032486,0.018143516358294153,3.4195567116134407
2000,10.0,0.0001,280,9192,20.8,9.13,657.0344729423523,0.10437761043659355,6.7318169153338925
2000,10.0,0.0001,290,9320,12.8,9.88,667.8487551212311,0.09914002044967359,5.257505521411597
2000,10.0,0.0001,300,9493,17.3,9.72,681.0062119960785,0.06793855077316378,13.107790303948166
2000,10.0,0.0001,310,9713,22.0,9.6,695.8838510513306,0.0384115970076809,12.297187300212565
2000,10.0,0.0001,320,9874,16.1,17.13,708.7720348834991,0.02996307404419228,6.412495739187224
2000,10.0,0.0001,330,10141,26.7,32.73,727.2567710876465,0.06755714966679523,6.341427086812627
2000,10.0,0.0001,340,10319,17.8,17.2,740.3950090408325,0.047876442065644335,21.763113588325616
2000,10.0,0.0001,350,10582,26.3,58.45,761.9317529201508,0.02762824015128865,26.416481607386903
2000,10.0,0.0001,360,10917,33.5,18.03,781.5141170024872,0.0331837563148432,16.67260068770729
2000,10.0,0.0001,370,11133,21.6,78.93,803.466598033905,0.028767187573042544,333.8551962530779
2000,10.0,0.0001,380,11541,40.8,20.97,826.3506979942322,0.07064553433508902,91.74955020559985
2000,10.0,0.0001,390,11732,19.1,9.28,839.6923060417175,0.06812396227023726,21.80671341361923
2000,10.0,0.0001,400,11891,15.9,15.94,853.0923099517822,0.03591994123176008,7.321836865940095
2000,10.0,0.0001,410,12082,19.1,87.34,876.3999509811401,0.04667778248929883,5.3283184167865
2000,10.0,0.0001,420,12293,21.1,18.72,891.3671340942383,0.02605221049162688,8.050163344206032
2000,10.0,0.0001,430,12490,19.7,28.02,906.5144031047821,0.05858890880929915,18.96947966860629
2000,10.0,0.0001,440,12815,32.5,23.06,926.7022938728333,0.025410131099676152,6.3137201832816325
2000,10.0,0.0001,450,13065,25.0,82.63,950.9488360881805,0.03905057709485572,7.351932860560417
2000,10.0,0.0001,460,13323,25.8,189.33,987.201257944107,0.016049705098570753,3.659004132058132
2000,10.0,0.0001,470,13622,29.9,39.93,1007.9551877975464,0.039253131594652046,3.673209123086446
2000,10.0,0.0001,480,13932,31.0,68.14,1032.3756749629974,0.04199290161684485,7.5556020473038075
2000,10.0,0.0001,490,14177,24.5,9.76,1047.7437150478363,0.020436531892698635,8.682763387410539
2000,10.0,0.0001,500,14419,24.2,69.49,1070.1404509544373,0.05233745389070919,8.274376149475398
3000,10.0,0.0001,10,178,17.8,27.26,15.891962766647339,0.02455793544899589,5.94002362072664
3000,10.0,0.0001,20,485,30.7,35.79,37.42203187942505,0.01867625252064616,6.30857659259169
3000,10.0,0.0001,30,775,29.0,39.65,58.29018187522888,0.01739188358000991,5.270639114146642
3000,10.0,0.0001,40,1040,26.5,42.35,78.37233686447144,0.011507118002392952,5.583109556871252
3000,10.0,0.0001,50,1317,27.7,38.4,98.58078384399414,0.038187204338511416,4.893060315759352
3000,10.0,0.0001,60,1657,34.0,37.85,120.36147570610046,0.008741281102618516,4.103399320317947
3000,10.0,0.0001,70,2107,45.0,38.96,146.71332478523254,0.010626392833332226,5.525033038985951
3000,10.0,0.0001,80,2392,28.5,26.48,165.0129039287567,0.03494723866997299,3.5652220570012045
3000,10.0,0.0001,90,2694,30.2,9.75,182.35787963867188,0.06416957037167605,7.876167004912675
3000,10.0,0.0001,100,2817,12.3,11.32,192.51716303825378,0.049990382067560075,7.493889769761449
3000,10.0,0.0001,110,3057,24.0,36.8,210.6724877357483,0.018014078917398108,5.8144782665159855
3000,10.0,0.0001,120,3401,34.4,9.73,230.25273489952087,0.022862478554912857,7.117791817525064
3000,10.0,0.0001,130,3630,22.9,14.52,245.28300285339355,0.014752201522313027,7.461119353706644
3000,10.0,0.0001,140,3909,27.9,30.35,265.55113697052,0.01827991261083661,7.755320897404634
3000,10.0,0.0001,150,4236,32.7,39.98,287.0908946990967,0.029149896986737592,5.158249068968579
3000,10.0,0.0001,160,4638,40.2,26.96,310.3481059074402,0.02565321285154567,4.8583694845840535
3000,10.0,0.0001,170,4924,28.6,36.96,329.8421037197113,0.03492252125820356,8.555023001307505
3000,10.0,0.0001,180,5360,43.6,34.52,354.8555488586426,0.018281996028781482,5.622113734440773
