seed,lr,global_episode,train_mean_reward,eval_mean_reward,time_seconds
1337,0.01,70,9.7,9.33,0.3392472267150879
1337,0.01,80,9.4,9.33,0.3823990821838379
1337,0.01,90,10.0,9.33,0.4262709617614746
1337,0.01,100,9.6,9.33,0.469249963760376
1337,0.01,110,9.3,9.33,0.5117790699005127
1337,0.01,120,9.3,9.33,0.5549161434173584
1337,0.01,130,9.5,9.33,0.5981640815734863
1337,0.01,140,9.7,9.33,0.6416420936584473
1337,0.01,150,9.5,9.33,0.6847600936889648
1337,0.01,160,9.5,9.33,0.7274429798126221
1337,0.01,170,10.2,9.33,0.770845890045166
1337,0.01,180,10.7,9.33,0.8150961399078369
1337,0.01,190,10.4,9.33,0.8588171005249023
1337,0.01,200,10.0,9.33,0.9026451110839844
1337,0.01,210,11.8,15.19,0.9676790237426758
1337,0.01,220,21.0,25.68,1.076913833618164
1337,0.01,230,30.4,46.66,1.2639601230621338
1337,0.01,240,71.0,27.39,1.433366060256958
1337,0.01,250,23.6,28.41,1.5572988986968994
1337,0.01,260,29.1,45.91,1.7418129444122314
1337,0.01,270,41.3,57.93,1.9827709197998047
1337,0.01,280,53.1,64.13,2.2512331008911133
1337,0.01,290,72.3,31.53,2.434319019317627
1337,0.01,300,30.7,44.09,2.658050060272217
1337,0.01,310,43.7,99.8,3.036816120147705
1337,0.01,320,87.6,47.6,3.290884017944336
1337,0.01,330,42.6,133.1,3.7825138568878174
1337,0.01,340,142.9,25.42,4.025058031082153
1337,0.01,350,24.2,18.49,4.11937689781189
1337,0.01,360,18.6,21.47,4.2150349617004395
1337,0.01,370,21.0,17.07,4.296629905700684
1337,0.01,380,17.0,24.28,4.397758960723877
1337,0.01,390,22.9,38.75,4.586745023727417
1337,0.01,400,32.7,137.3,5.083960056304932
1337,0.01,410,132.6,27.07,5.319921970367432
1337,0.01,420,26.3,39.05,5.484081983566284
1337,0.01,430,35.7,276.29,6.428040981292725
1337,0.01,440,273.7,58.88,6.925302982330322
1337,0.01,450,33.1,255.98,7.8073179721832275
1337,0.01,460,122.6,118.36,8.330257892608643
1337,0.01,470,108.5,102.4,8.784708023071289
1337,0.01,480,88.0,85.42,9.16335415840149
1337,0.01,490,80.5,75.0,9.498543977737427
1337,0.01,500,65.3,108.02,9.928866147994995
2024,0.01,10,17.0,9.35,0.054132938385009766
2024,0.01,20,13.1,9.35,0.1017148494720459
2024,0.01,30,14.9,9.35,0.1509859561920166
2024,0.01,40,15.6,9.35,0.20099997520446777
2024,0.01,50,22.9,19.51,0.29079294204711914
2024,0.01,60,25.8,21.0,0.38950562477111816
2024,0.01,70,21.7,19.71,0.48073387145996094
2024,0.01,80,24.5,46.13,0.6594669818878174
2024,0.01,90,44.0,54.64,0.8885917663574219
2024,0.01,100,48.7,27.83,1.0340447425842285
2024,0.01,110,27.6,115.54,1.4457948207855225
2024,0.01,120,81.3,36.03,1.6515898704528809
2024,0.01,130,36.6,82.36,1.9632320404052734
2024,0.01,140,86.0,16.96,2.113386869430542
2024,0.01,150,17.6,17.58,2.195462942123413
2024,0.01,160,19.1,21.02,2.287627696990967
2024,0.01,170,21.0,23.94,2.3923416137695312
2024,0.01,180,24.2,29.69,2.518134593963623
2024,0.01,190,29.7,68.14,2.7739949226379395
2024,0.01,200,76.0,48.38,3.0145797729492188
2024,0.01,210,44.9,52.88,3.237529754638672
2024,0.01,220,49.4,46.87,3.4482827186584473
2024,0.01,230,44.4,41.44,3.635378837585449
2024,0.01,240,40.9,32.81,3.790907859802246
2024,0.01,250,31.9,30.15,3.928264856338501
2024,0.01,260,29.3,28.34,4.057748794555664
2024,0.01,270,26.7,35.87,4.206782817840576
2024,0.01,280,34.0,30.43,4.3468217849731445
2024,0.01,290,31.0,44.38,4.528388738632202
2024,0.01,300,40.5,95.41,4.885227680206299
2024,0.01,310,97.3,77.14,5.278863906860352
2024,0.01,320,68.3,41.4,5.53424072265625
2024,0.01,330,36.4,38.28,5.702027797698975
2024,0.01,340,36.9,59.27,5.936084985733032
2024,0.01,350,52.5,61.38,6.197816848754883
2024,0.01,360,58.0,70.24,6.492579698562622
2024,0.01,370,62.5,50.13,6.726028680801392
2024,0.01,380,48.0,56.46,6.964745998382568
2024,0.01,390,55.1,34.23,7.1383056640625
2024,0.01,400,34.9,32.46,7.287031650543213
2024,0.01,410,31.3,34.62,7.437859773635864
2024,0.01,420,32.5,78.58,7.730676889419556
2024,0.01,430,79.3,52.21,7.990355968475342
2024,0.01,440,48.8,56.21,8.234002828598022
2024,0.01,450,49.8,32.19,8.39690375328064
2024,0.01,460,32.6,37.72,8.559982776641846
2024,0.01,470,37.0,53.2,8.775121927261353
2024,0.01,480,49.8,42.66,8.973836660385132
2024,0.01,490,37.8,36.53,9.136740684509277
2024,0.01,500,34.9,39.64,9.308159828186035
777,0.01,10,20.2,85.06,0.30928683280944824
777,0.01,20,35.8,24.19,0.429945707321167
777,0.01,30,28.5,36.95,0.5843000411987305
777,0.01,40,35.4,93.26,0.9323997497558594
777,0.01,50,53.8,22.74,1.0663049221038818
777,0.01,60,23.0,21.24,1.16451096534729
777,0.01,70,21.0,26.03,1.2743809223175049
777,0.01,80,27.0,18.8,1.367506742477417
777,0.01,90,19.6,22.56,1.4668197631835938
777,0.01,100,23.5,26.84,1.5834259986877441
777,0.01,110,28.0,28.23,1.708507776260376
777,0.01,120,28.6,33.33,1.8519628047943115
777,0.01,130,30.4,62.2,2.091938018798828
777,0.01,140,53.0,125.53,2.5657730102539062
777,0.01,150,72.4,95.17,2.958005905151367
777,0.01,160,74.6,119.87,3.431764841079712
777,0.01,170,88.8,16.38,3.5846378803253174
777,0.01,180,15.1,316.5,4.645762920379639
777,0.01,190,210.8,105.71,5.2228217124938965
777,0.01,200,107.4,130.44,5.79872465133667
777,0.01,210,94.2,168.21,6.459224700927734
777,0.01,220,166.2,500.0,8.24965500831604
999,0.01,10,23.8,172.1,0.6057741641998291
999,0.01,20,44.7,43.36,0.8008272647857666
999,0.01,30,43.4,25.12,0.9337131977081299
999,0.01,40,24.9,60.95,1.163837194442749
999,0.01,50,61.6,27.62,1.323601245880127
999,0.01,60,29.3,38.85,1.4852442741394043
999,0.01,70,36.3,19.93,1.5919580459594727
999,0.01,80,20.2,30.78,1.7194440364837646
999,0.01,90,27.9,28.36,1.8457450866699219
999,0.01,100,29.3,31.61,1.982842206954956
999,0.01,110,32.0,55.4,2.1992690563201904
999,0.01,120,48.7,108.35,2.6091320514678955
999,0.01,130,73.1,24.55,2.7693381309509277
999,0.01,140,22.3,42.07,2.933892011642456
999,0.01,150,44.1,78.08,3.2431111335754395
999,0.01,160,78.6,83.16,3.7249910831451416
999,0.01,170,64.2,101.19,4.130342245101929
999,0.01,180,62.7,63.24,4.409332990646362
999,0.01,190,65.6,56.7,4.709618091583252
999,0.01,200,48.1,71.1,4.999266147613525
999,0.01,210,64.3,56.35,5.254487991333008
999,0.01,220,51.9,48.42,5.472722291946411
999,0.01,230,47.0,50.18,5.691591262817383
999,0.01,240,46.9,41.33,5.884490966796875
999,0.01,250,39.6,70.55,6.164704084396362
999,0.01,260,67.6,29.61,6.3675761222839355
999,0.01,270,30.7,109.25,6.764336109161377
999,0.01,280,101.0,359.48,8.032265901565552
999,0.01,290,234.4,38.85,8.42528510093689
999,0.01,300,28.6,286.8,9.400267124176025
999,0.01,310,224.1,121.27,10.037845134735107
999,0.01,320,122.1,43.44,10.318809032440186
999,0.01,330,42.2,33.97,10.483506917953491
999,0.01,340,34.2,65.58,10.755025148391724
999,0.01,350,57.8,63.96,11.02625823020935
999,0.01,360,56.7,68.02,11.30911111831665
999,0.01,370,65.4,161.64,11.91463303565979
999,0.01,380,76.4,173.59,12.575491189956665
999,0.01,390,82.9,181.09,13.25864291191101
999,0.01,400,91.1,79.36,13.619602918624878
999,0.01,410,83.7,81.15,13.976089239120483
999,0.01,420,80.6,56.69,14.25443720817566
999,0.01,430,56.5,50.79,14.485044956207275
999,0.01,440,49.1,125.92,14.950587272644043
999,0.01,450,92.2,178.29,15.659982204437256
999,0.01,460,109.3,175.36,16.350250959396362
999,0.01,470,90.6,89.29,16.748085021972656
999,0.01,480,83.2,75.65,17.091252088546753
999,0.01,490,80.7,80.22,17.442683219909668
999,0.01,500,77.2,190.3,18.156001091003418
42,0.005,10,18.2,19.98,0.0906679630279541
42,0.005,20,27.8,47.74,0.32105588912963867
42,0.005,30,30.4,81.36,0.6255741119384766
42,0.005,40,33.3,44.7,0.8131608963012695
42,0.005,50,32.4,31.79,0.9565999507904053
42,0.005,60,30.2,80.63,1.2548930644989014
42,0.005,70,37.0,78.41,1.5603041648864746
42,0.005,80,43.4,36.62,1.7302241325378418
42,0.005,90,38.6,52.16,1.9490091800689697
42,0.005,100,65.4,24.83,2.1041011810302734
42,0.005,110,26.2,16.8,2.192628860473633
42,0.005,120,18.2,39.09,2.3436012268066406
42,0.005,130,34.6,43.97,2.52764892578125
42,0.005,140,37.3,85.5,2.8491451740264893
42,0.005,150,81.1,80.55,3.2081329822540283
42,0.005,160,81.9,32.5,3.4085960388183594
42,0.005,170,28.9,168.2,3.994904041290283
42,0.005,180,140.7,49.75,4.311913967132568
42,0.005,190,50.1,263.45,5.2415008544921875
42,0.005,200,157.4,20.4,5.5155229568481445
42,0.005,210,20.6,31.81,5.649586200714111
42,0.005,220,30.1,22.38,5.759329080581665
42,0.005,230,23.5,18.38,5.849043846130371
42,0.005,240,19.4,24.89,5.955893039703369
42,0.005,250,28.4,28.86,6.084181070327759
42,0.005,260,28.5,32.59,6.225548982620239
42,0.005,270,31.4,24.93,6.343414068222046
42,0.005,280,24.8,26.51,6.4602649211883545
42,0.005,290,27.0,42.67,6.63074803352356
42,0.005,300,44.3,70.14,6.912353992462158
42,0.005,310,60.9,177.51,7.554642915725708
42,0.005,320,122.9,181.57,8.28216814994812
42,0.005,330,139.5,263.08,9.307079792022705
42,0.005,340,158.9,278.42,10.403823137283325
42,0.005,350,236.6,486.67,12.24495792388916
1337,0.005,10,30.9,9.33,0.07623767852783203
1337,0.005,20,18.4,24.98,0.1826307773590088
1337,0.005,30,20.4,54.05,0.3835868835449219
1337,0.005,40,33.9,41.2,0.5586628913879395
1337,0.005,50,39.6,37.34,0.7280850410461426
1337,0.005,60,45.9,25.79,0.8648619651794434
1337,0.005,70,33.4,248.13,1.7425918579101562
1337,0.005,80,52.3,73.28,2.049557685852051
1337,0.005,90,65.3,42.52,2.262084722518921
1337,0.005,100,37.3,124.78,2.7137038707733154
1337,0.005,110,84.7,271.38,3.7519350051879883
1337,0.005,120,100.1,108.82,4.235080003738403
1337,0.005,130,58.9,171.74,4.930400609970093
1337,0.005,140,120.5,25.64,5.15800666809082
1337,0.005,150,22.9,34.32,5.310925722122192
1337,0.005,160,31.8,124.03,5.77301287651062
1337,0.005,170,105.4,500.0,7.512789726257324
2024,0.005,10,17.0,9.35,0.057044029235839844
2024,0.005,20,15.1,9.35,0.10745620727539062
2024,0.005,30,23.5,9.33,0.16673898696899414
2024,0.005,40,16.2,9.35,0.21844196319580078
2024,0.005,50,25.2,11.43,0.2850320339202881
2024,0.005,60,17.4,30.56,0.40783119201660156
2024,0.005,70,30.3,29.9,0.5400130748748779
2024,0.005,80,26.5,59.42,0.7699871063232422
2024,0.005,90,31.9,23.34,0.8843390941619873
2024,0.005,100,28.7,40.97,1.053666114807129
2024,0.005,110,50.2,22.66,1.2165908813476562
2024,0.005,120,25.7,68.24,1.4719419479370117
2024,0.005,130,37.4,13.46,1.5590510368347168
2024,0.005,140,15.1,23.37,1.6558470726013184
2024,0.005,150,27.1,44.12,1.8331232070922852
2024,0.005,160,49.4,22.92,1.9655120372772217
2024,0.005,170,24.1,59.25,2.191425085067749
2024,0.005,180,47.9,27.13,2.334221124649048
2024,0.005,190,27.3,52.59,2.5417799949645996
2024,0.005,200,48.0,166.61,3.1445908546447754
2024,0.005,210,99.7,51.26,3.421351909637451
2024,0.005,220,49.3,236.09,4.257319927215576
2024,0.005,230,129.8,15.61,4.468238830566406
2024,0.005,240,15.0,15.18,4.542978048324585
2024,0.005,250,13.8,21.33,4.631255149841309
2024,0.005,260,19.6,24.64,4.738890171051025
2024,0.005,270,24.3,25.81,4.853024005889893
2024,0.005,280,26.0,48.65,5.046947956085205
2024,0.005,290,40.7,147.08,5.572954893112183
2024,0.005,300,125.2,135.15,6.159124135971069
2024,0.005,310,121.4,500.0,7.92651104927063
777,0.005,10,20.2,64.32,0.24048304557800293
777,0.005,20,23.1,53.46,0.44542384147644043
777,0.005,30,30.4,32.28,0.5869779586791992
777,0.005,40,29.9,53.92,0.7991809844970703
777,0.005,50,38.6,60.15,1.0698919296264648
777,0.005,60,39.6,54.85,1.2931749820709229
777,0.005,70,46.7,21.86,1.417375087738037
777,0.005,80,20.5,28.48,1.5348460674285889
777,0.005,90,34.8,65.16,1.7877240180969238
777,0.005,100,56.5,60.78,2.047288179397583
777,0.005,110,37.8,54.45,2.2714200019836426
777,0.005,120,57.8,58.32,2.5302679538726807
777,0.005,130,44.4,147.82,3.063123941421509
777,0.005,140,59.5,35.31,3.244860887527466
777,0.005,150,39.0,60.27,3.4897568225860596
777,0.005,160,52.2,103.96,3.8867650032043457
777,0.005,170,57.0,71.0,4.185812950134277
777,0.005,180,50.4,177.6,4.826403856277466
777,0.005,190,68.7,84.81,5.1821088790893555
777,0.005,200,66.7,44.6,5.405635833740234
777,0.005,210,40.4,96.79,5.7703070640563965
777,0.005,220,90.3,102.46,6.209957838058472
777,0.005,230,76.1,142.78,6.757920026779175
777,0.005,240,96.7,123.75,7.266877889633179
777,0.005,250,86.7,66.72,7.584151983261108
777,0.005,260,51.4,270.35,8.53134274482727
777,0.005,270,220.7,375.66,10.037699937820435
777,0.005,280,221.3,34.41,10.441937923431396
777,0.005,290,39.1,146.22,10.979086875915527
777,0.005,300,137.5,124.58,11.533000946044922
777,0.005,310,97.5,32.48,11.749796867370605
777,0.005,320,32.1,36.94,11.912832021713257
777,0.005,330,34.0,61.53,12.159296989440918
777,0.005,340,56.4,160.84,12.74616289138794
777,0.005,350,148.1,194.18,13.542290925979614
777,0.005,360,153.7,230.4,14.463186979293823
777,0.005,370,106.3,211.91,15.288574934005737
777,0.005,380,104.7,500.0,17.109355926513672
999,0.005,10,23.8,42.52,0.17391610145568848
999,0.005,20,38.0,189.33,0.839080810546875
999,0.005,30,54.8,67.89,1.1238718032836914
999,0.005,40,35.3,42.36,1.3030149936676025
999,0.005,50,37.3,42.03,1.4829590320587158
999,0.005,60,35.3,56.63,1.7100999355316162
999,0.005,70,50.0,84.76,2.0412158966064453
999,0.005,80,70.8,26.83,2.2090179920196533
999,0.005,90,25.1,16.0,2.2932851314544678
999,0.005,100,16.9,17.04,2.369847059249878
999,0.005,110,16.0,27.81,2.4811160564422607
999,0.005,120,27.4,55.08,2.694215774536133
999,0.005,130,38.4,157.76,3.256716012954712
999,0.005,140,95.3,253.41,4.191534996032715
999,0.005,150,89.8,67.53,4.512092113494873
999,0.005,160,43.7,163.74,5.1003618240356445
999,0.005,170,128.1,387.28,6.503427982330322
999,0.005,180,91.9,226.7,7.340760946273804
999,0.005,190,219.1,374.48,8.845773935317993
999,0.005,200,287.5,92.03,9.511775970458984
999,0.005,210,83.0,331.75,10.708927869796753
999,0.005,220,160.5,498.18,12.519975185394287
42,0.001,10,18.2,9.33,0.05875992774963379
42,0.001,20,18.2,9.33,0.11250877380371094
42,0.001,30,21.5,9.72,0.17018795013427734
42,0.001,40,19.8,10.15,0.2274317741394043
42,0.001,50,21.7,10.22,0.2870011329650879
42,0.001,60,33.3,21.61,0.3954479694366455
42,0.001,70,28.6,30.87,0.5292830467224121
42,0.001,80,31.9,46.42,0.7191390991210938
42,0.001,90,31.0,47.14,0.9129679203033447
42,0.001,100,32.5,92.72,1.2541906833648682
42,0.001,110,42.3,59.27,1.5011451244354248
42,0.001,120,23.7,132.51,1.9753201007843018
42,0.001,130,34.9,97.98,2.336326837539673
42,0.001,140,32.8,139.61,2.827718734741211
42,0.001,150,37.4,136.59,3.348219871520996
42,0.001,160,38.1,46.95,3.5446767807006836
42,0.001,170,38.5,169.22,4.150830030441284
42,0.001,180,33.9,70.93,4.423442840576172
42,0.001,190,40.5,169.73,5.033650875091553
42,0.001,200,42.0,83.75,5.358958721160889
42,0.001,210,36.0,84.87,5.6834397315979
42,0.001,220,42.3,130.46,6.160338878631592
42,0.001,230,39.7,171.93,6.765657901763916
42,0.001,240,49.6,260.67,7.6640708446502686
42,0.001,250,62.0,152.45,8.2443208694458
42,0.001,260,84.7,141.81,8.810106754302979
42,0.001,270,80.8,63.41,9.110814809799194
42,0.001,280,56.0,235.52,9.953853845596313
42,0.001,290,67.1,246.93,10.828175783157349
42,0.001,300,56.5,464.55,12.470033884048462
42,0.001,310,82.4,418.59,13.926366806030273
42,0.001,320,70.9,301.68,14.9928297996521
42,0.001,330,85.3,203.63,15.760242938995361
42,0.001,340,69.0,333.06,16.926465034484863
42,0.001,350,113.8,297.6,18.01323699951172
42,0.001,360,126.3,292.39,19.09938406944275
42,0.001,370,101.1,217.91,19.960376977920532
42,0.001,380,91.1,237.52,20.83553981781006
42,0.001,390,112.7,282.48,21.870598793029785
42,0.001,400,148.9,152.82,22.536239862442017
42,0.001,410,108.8,180.89,23.24800682067871
42,0.001,420,113.7,323.7,24.435696840286255
42,0.001,430,158.9,151.99,25.14942693710327
42,0.001,440,101.5,220.85,25.981441974639893
42,0.001,450,181.9,268.12,27.055453777313232
42,0.001,460,224.5,250.55,28.175235986709595
42,0.001,470,138.6,500.0,29.980591773986816
1337,0.001,10,30.9,9.33,0.07501792907714844
1337,0.001,20,21.0,9.33,0.13195013999938965
1337,0.001,30,22.8,9.33,0.18982982635498047
1337,0.001,40,18.8,9.33,0.24406695365905762
1337,0.001,50,27.2,14.09,0.32260775566101074
1337,0.001,60,26.4,21.21,0.4244270324707031
1337,0.001,70,21.7,31.83,0.5550861358642578
1337,0.001,80,36.4,343.46,1.7257859706878662
1337,0.001,90,29.3,103.33,2.1034018993377686
1337,0.001,100,26.9,79.55,2.399043083190918
1337,0.001,110,30.1,72.38,2.6706700325012207
1337,0.001,120,30.3,64.92,2.9172589778900146
1337,0.001,130,39.9,109.87,3.330087900161743
1337,0.001,140,28.4,148.13,3.852327823638916
1337,0.001,150,46.2,308.41,4.909371852874756
1337,0.001,160,42.3,131.03,5.3913819789886475
1337,0.001,170,41.0,280.46,6.382948875427246
1337,0.001,180,43.9,217.93,7.151260852813721
1337,0.001,190,53.9,361.69,8.388351917266846
1337,0.001,200,52.6,354.86,9.6303129196167
1337,0.001,210,44.3,90.1,9.976784944534302
1337,0.001,220,50.2,240.93,10.829466104507446
1337,0.001,230,60.8,188.38,11.51062297821045
1337,0.001,240,53.9,190.49,12.20059585571289
1337,0.001,250,70.1,55.47,12.459393978118896
1337,0.001,260,46.8,142.27,12.973939895629883
1337,0.001,270,59.3,90.05,13.367828845977783
1337,0.001,280,57.7,161.85,13.972548007965088
1337,0.001,290,60.0,110.61,14.396937847137451
1337,0.001,300,65.8,456.6,15.94308590888977
1337,0.001,310,107.4,284.63,16.98069977760315
1337,0.001,320,80.8,137.84,17.51399278640747
1337,0.001,330,73.1,231.62,18.34122085571289
1337,0.001,340,75.7,314.6,19.45987296104431
1337,0.001,350,126.6,124.13,20.012705087661743
1337,0.001,360,80.4,500.0,21.76155114173889
2024,0.001,10,17.0,9.35,0.05429196357727051
2024,0.001,20,21.6,9.35,0.11039113998413086
2024,0.001,30,17.0,9.35,0.16131091117858887
2024,0.001,40,20.2,9.35,0.21522784233093262
2024,0.001,50,23.7,14.91,0.29132795333862305
2024,0.001,60,29.9,17.34,0.3851468563079834
2024,0.001,70,22.0,15.72,0.5025150775909424
2024,0.001,80,24.5,34.07,0.640800952911377
2024,0.001,90,21.2,23.34,0.7410190105438232
2024,0.001,100,23.9,26.55,0.8539249897003174
2024,0.001,110,25.0,21.41,0.951617956161499
2024,0.001,120,22.5,41.07,1.1101157665252686
2024,0.001,130,29.9,69.81,1.3695869445800781
2024,0.001,140,39.6,85.01,1.6943340301513672
2024,0.001,150,31.8,25.51,1.8152718544006348
2024,0.001,160,30.0,40.31,1.982414960861206
2024,0.001,170,29.2,36.24,2.135283946990967
2024,0.001,180,27.8,63.31,2.374506950378418
2024,0.001,190,32.6,62.51,2.617017984390259
2024,0.001,200,25.5,62.86,2.851505994796753
2024,0.001,210,23.5,54.43,3.055492877960205
2024,0.001,220,32.8,107.75,3.4477310180664062
2024,0.001,230,32.3,112.46,3.8482749462127686
2024,0.001,240,28.7,61.38,4.079005002975464
2024,0.001,250,37.8,75.85,4.366010904312134
2024,0.001,260,27.7,128.91,4.814728021621704
2024,0.001,270,44.5,157.29,5.370414972305298
2024,0.001,280,26.8,114.15,5.778095960617065
2024,0.001,290,37.9,176.76,6.393560171127319
2024,0.001,300,53.0,129.25,6.87622594833374
2024,0.001,310,53.6,49.55,7.096131086349487
2024,0.001,320,41.8,133.6,7.615617990493774
2024,0.001,330,39.4,141.89,8.123850107192993
2024,0.001,340,59.1,47.76,8.34359097480774
2024,0.001,350,28.5,119.68,8.765223979949951
2024,0.001,360,31.5,198.52,9.460754871368408
2024,0.001,370,59.8,199.53,10.186984062194824
2024,0.001,380,49.9,142.25,10.71737813949585
2024,0.001,390,56.8,116.54,11.161059856414795
2024,0.001,400,65.7,217.46,11.947046995162964
2024,0.001,410,42.4,233.46,12.766709089279175
2024,0.001,420,79.7,209.8,13.532508850097656
2024,0.001,430,70.6,220.4,14.333518028259277
2024,0.001,440,76.6,229.59,15.1741361618042
2024,0.001,450,71.2,148.16,15.778288841247559
2024,0.001,460,89.6,265.35,16.745600938796997
2024,0.001,470,66.8,268.46,17.697274923324585
2024,0.001,480,87.1,118.86,18.18070411682129
2024,0.001,490,65.5,252.4,19.065130949020386
2024,0.001,500,102.5,138.45,19.623948097229004
777,0.001,10,20.2,22.96,0.10198402404785156
777,0.001,20,23.1,33.56,0.23752593994140625
777,0.001,30,17.9,27.95,0.3488140106201172
777,0.001,40,26.5,84.56,0.654015064239502
777,0.001,50,36.7,51.29,0.8624382019042969
777,0.001,60,31.3,64.01,1.1116011142730713
777,0.001,70,27.2,53.13,1.3170030117034912
777,0.001,80,29.0,55.36,1.5316169261932373
777,0.001,90,32.9,55.81,1.7511341571807861
777,0.001,100,30.8,95.31,2.095027208328247
777,0.001,110,26.2,60.24,2.3200109004974365
777,0.001,120,32.7,132.55,2.8034861087799072
777,0.001,130,47.7,67.47,3.077498197555542
777,0.001,140,52.1,56.66,3.3194680213928223
777,0.001,150,40.3,134.27,3.801024913787842
777,0.001,160,33.2,154.76,4.386212110519409
777,0.001,170,45.8,72.78,4.677232027053833
777,0.001,180,48.4,149.45,5.220461130142212
777,0.001,190,52.9,163.13,5.814321041107178
777,0.001,200,54.4,63.8,6.085060119628906
777,0.001,210,42.9,63.29,6.356557130813599
777,0.001,220,38.2,166.64,6.939274072647095
777,0.001,230,56.6,144.26,7.476438999176025
777,0.001,240,55.0,135.49,7.983450174331665
777,0.001,250,56.5,188.78,8.665449857711792
777,0.001,260,57.1,73.78,8.969277143478394
777,0.001,270,46.0,213.34,9.708656072616577
777,0.001,280,51.5,224.91,10.49268913269043
777,0.001,290,69.1,227.33,11.30313491821289
777,0.001,300,58.8,135.79,11.808602094650269
777,0.001,310,62.7,247.3,12.73032808303833
777,0.001,320,65.1,282.42,13.744505167007446
777,0.001,330,69.0,289.43,14.770800113677979
777,0.001,340,77.9,335.64,15.958460092544556
777,0.001,350,110.4,381.52,17.311583995819092
777,0.001,360,80.8,173.91,17.96978211402893
777,0.001,370,122.2,169.95,18.66190004348755
777,0.001,380,122.9,296.05,19.75292706489563
777,0.001,390,143.8,138.9,20.360471963882446
777,0.001,400,86.8,175.67,21.066907167434692
777,0.001,410,152.8,130.51,21.709187030792236
777,0.001,420,84.8,404.69,23.149460315704346
777,0.001,430,191.5,497.97,25.008002996444702
999,0.001,10,23.8,13.39,0.07883191108703613
999,0.001,20,26.0,12.65,0.14979314804077148
999,0.001,30,18.0,17.58,0.2277059555053711
999,0.001,40,19.4,18.59,0.3101820945739746
999,0.001,50,22.9,24.08,0.4139831066131592
999,0.001,60,29.8,66.19,0.6609580516815186
999,0.001,70,31.8,68.45,0.9175200462341309
999,0.001,80,42.8,73.63,1.2048888206481934
999,0.001,90,51.4,105.08,1.6016170978546143
999,0.001,100,43.0,188.52,2.2769720554351807
999,0.001,110,41.9,162.11,2.8542401790618896
999,0.001,120,67.2,87.29,3.21128511428833
999,0.001,130,57.9,63.06,3.5405490398406982
999,0.001,140,50.4,85.87,3.9154300689697266
999,0.001,150,71.6,92.28,4.298419952392578
999,0.001,160,52.4,91.78,4.664975881576538
999,0.001,170,48.6,203.11,5.388772010803223
999,0.001,180,62.1,100.01,5.788393020629883
999,0.001,190,48.7,151.33,6.337616920471191
999,0.001,200,69.7,201.48,7.075731992721558
999,0.001,210,58.9,203.0,7.810132026672363
999,0.001,220,105.9,210.33,8.612962245941162
999,0.001,230,85.1,180.76,9.302962064743042
999,0.001,240,94.6,458.08,10.90586805343628
999,0.001,250,93.9,401.28,12.3109450340271
999,0.001,260,84.5,237.99,13.223870038986206
999,0.001,270,96.9,222.68,14.063851118087769
999,0.001,280,144.3,181.34,14.820260047912598
999,0.001,290,164.2,287.49,15.946438074111938
999,0.001,300,133.2,157.1,16.607343912124634
999,0.001,310,95.1,190.64,17.333499908447266
999,0.001,320,138.3,308.31,18.49807119369507
999,0.001,330,151.3,217.66,19.381495237350464
999,0.001,340,147.0,165.22,20.140187978744507
999,0.001,350,101.0,153.87,20.756206035614014
999,0.001,360,107.9,265.95,21.80216097831726
999,0.001,370,183.0,182.26,22.599480867385864
999,0.001,380,136.1,255.47,23.584464073181152
999,0.001,390,186.0,348.17,24.931866884231567
999,0.001,400,242.7,311.63,26.212553024291992
999,0.001,410,185.9,500.0,28.034818172454834
