seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,fim_condition_number
7000,0.01,nan,220,13940,149.3,261.32,10.576380968093872,131.9906463623047,N/A
7000,0.01,nan,230,15038,109.8,426.25,12.130906820297241,159.4053497314453,N/A
7000,0.01,nan,240,16556,151.8,410.3,13.704108715057373,108.04554748535156,N/A
7000,0.01,nan,250,18214,165.8,397.26,15.225680828094482,131.42564392089844,N/A
7000,0.01,nan,260,19851,163.7,292.06,16.409388780593872,152.3596954345703,N/A
7000,0.01,nan,270,21688,183.7,288.31,17.531264066696167,107.96336364746094,N/A
7000,0.01,nan,280,23598,191.0,375.33,18.966758966445923,100.6410140991211,N/A
7000,0.01,nan,290,25798,220.0,452.86,20.734666109085083,122.74908447265625,N/A
7000,0.01,nan,300,28494,269.6,497.84,22.76033115386963,231.69056701660156,N/A
8000,0.01,nan,10,255,25.5,44.99,0.18867087364196777,51.2022819519043,N/A
8000,0.01,nan,20,550,29.5,41.22,0.36674976348876953,23.96472930908203,N/A
8000,0.01,nan,30,891,34.1,48.8,0.5694558620452881,19.041950225830078,N/A
8000,0.01,nan,40,1296,40.5,45.16,0.7708086967468262,57.46611404418945,N/A
8000,0.01,nan,50,1689,39.3,43.76,0.9615616798400879,2.0337414741516113,N/A
8000,0.01,nan,60,2239,55.0,39.66,1.1823606491088867,34.0440788269043,N/A
8000,0.01,nan,70,2608,36.9,39.93,1.3642497062683105,23.61437225341797,N/A
8000,0.01,nan,80,3018,41.0,46.44,1.5678226947784424,58.49059295654297,N/A
8000,0.01,nan,90,3392,37.4,54.96,1.8010318279266357,19.676259994506836,N/A
8000,0.01,nan,100,4099,70.7,71.85,2.1332926750183105,116.68070220947266,N/A
8000,0.01,nan,110,4682,58.3,122.24,2.6243138313293457,13.706998825073242,N/A
8000,0.01,nan,120,5447,76.5,76.99,2.9692296981811523,9.224759101867676,N/A
8000,0.01,nan,130,5999,55.2,76.66,3.360137939453125,61.99117660522461,N/A
8000,0.01,nan,140,6476,47.7,72.65,3.6531646251678467,15.231832504272461,N/A
8000,0.01,nan,150,7021,54.5,65.86,3.9325997829437256,29.690065383911133,N/A
8000,0.01,nan,160,7563,54.2,62.51,4.206137657165527,9.993670463562012,N/A
8000,0.01,nan,170,8200,63.7,64.71,4.487497806549072,58.62638854980469,N/A
8000,0.01,nan,180,8877,67.7,79.7,4.8196916580200195,135.71554565429688,N/A
8000,0.01,nan,190,9486,60.9,113.33,5.251770734786987,79.32671356201172,N/A
8000,0.01,nan,200,10460,97.4,173.49,5.921973943710327,124.27188110351562,N/A
8000,0.01,nan,210,11289,82.9,94.69,6.321678876876831,30.6604061126709,N/A
8000,0.01,nan,220,12297,100.8,83.84,6.702929735183716,69.96165466308594,N/A
8000,0.01,nan,230,13290,99.3,84.56,7.095163822174072,129.78369140625,N/A
8000,0.01,nan,240,14101,81.1,97.13,7.506166696548462,98.05953216552734,N/A
8000,0.01,nan,250,14998,89.7,106.36,7.956315755844116,19.205718994140625,N/A
