lr,seed,global_episode,train_mean_reward,eval_mean_reward,time_seconds
0.01,999,10,23.8,10.07,0.08367586135864258
0.01,999,20,26.0,10.05,0.17101478576660156
0.01,999,30,17.7,10.08,0.24320697784423828
0.01,999,40,15.5,10.12,0.31119680404663086
0.01,999,50,20.6,10.09,0.38874197006225586
0.01,999,60,22.5,10.2,0.4711160659790039
0.01,999,70,21.2,10.08,0.5491259098052979
0.01,999,80,21.3,9.99,0.6276428699493408
0.01,999,90,24.5,10.13,0.7125949859619141
0.01,999,100,30.9,10.18,0.8103280067443848
0.01,999,110,27.8,10.29,0.9026548862457275
0.01,999,120,22.0,10.31,0.983381986618042
0.01,999,130,21.0,10.39,1.0622739791870117
0.01,999,140,21.0,10.41,1.1453258991241455
0.01,999,150,21.7,10.38,1.2267768383026123
0.01,999,160,17.1,10.35,1.2989108562469482
0.01,999,170,21.7,10.43,1.380331039428711
0.01,999,180,18.1,10.46,1.4542768001556396
0.01,999,190,19.2,10.43,1.5295538902282715
0.01,999,200,18.7,10.24,1.6043598651885986
0.01,999,210,23.4,10.42,1.6888189315795898
0.01,999,220,31.8,10.38,1.7888147830963135
0.01,999,230,21.2,10.39,1.867906093597412
0.01,999,240,19.6,10.45,1.9460160732269287
0.01,999,250,22.9,10.57,2.0303618907928467
0.01,999,260,26.8,10.47,2.1218481063842773
0.01,999,270,25.6,10.47,2.210765838623047
0.01,999,280,23.7,10.36,2.2961108684539795
0.01,999,290,22.5,10.42,2.3801679611206055
0.01,999,300,21.6,10.46,2.4624109268188477
0.01,999,310,18.6,10.61,2.538684844970703
0.01,999,320,22.3,10.7,2.6297757625579834
0.01,999,330,30.1,10.7,2.738541841506958
0.01,999,340,33.8,10.73,2.846237897872925
0.01,999,350,26.6,10.73,2.939241886138916
0.01,999,360,24.8,10.87,3.0276379585266113
0.01,999,370,26.0,10.78,3.1188340187072754
0.01,999,380,21.1,10.77,3.200145959854126
0.01,999,390,18.0,11.03,3.275691032409668
0.01,999,400,23.1,11.15,3.361731767654419
0.01,999,410,28.9,11.16,3.4609949588775635
0.01,999,420,23.0,11.07,3.545860767364502
0.01,999,430,19.5,10.96,3.624239921569824
0.01,999,440,19.5,11.0,3.703138828277588
0.01,999,450,24.7,10.93,3.791534900665283
0.01,999,460,30.2,10.93,3.8901450634002686
0.01,999,470,22.0,11.16,3.974113941192627
0.01,999,480,19.7,11.08,4.051955938339233
0.01,999,490,25.4,10.98,4.17918586730957
0.01,999,500,20.9,10.24,4.259030103683472
0.005,42,10,18.2,9.33,0.06992912292480469
0.005,42,20,19.4,9.33,0.14336490631103516
0.005,42,30,17.3,9.33,0.21127986907958984
0.005,42,40,19.3,9.33,0.28449392318725586
0.005,42,50,18.9,9.33,0.3560211658477783
0.005,42,60,16.4,9.33,0.42310500144958496
0.005,42,70,21.3,9.33,0.49852609634399414
0.005,42,80,18.8,9.33,0.5696280002593994
0.005,42,90,15.1,9.33,0.6336069107055664
0.005,42,100,18.6,9.33,0.7046699523925781
0.005,42,110,16.7,9.33,0.7712600231170654
0.005,42,120,22.5,9.33,0.8493859767913818
0.005,42,130,16.4,9.33,0.9156661033630371
0.005,42,140,26.0,9.33,1.0005688667297363
0.005,42,150,25.2,9.33,1.0878379344940186
0.005,42,160,21.8,9.33,1.1667940616607666
0.005,42,170,24.7,9.33,1.2493250370025635
0.005,42,180,20.5,9.33,1.323279857635498
0.005,42,190,20.8,9.33,1.3980309963226318
0.005,42,200,17.2,9.33,1.485456943511963
0.005,42,210,20.0,9.33,1.559211015701294
0.005,42,220,23.9,9.33,1.6402111053466797
0.005,42,230,20.7,9.33,1.7151260375976562
0.005,42,240,17.7,9.33,1.7846169471740723
0.005,42,250,17.3,9.33,1.8527870178222656
0.005,42,260,17.2,9.33,1.9203500747680664
0.005,42,270,22.3,9.33,1.9982740879058838
0.005,42,280,22.3,9.33,2.0764451026916504
0.005,42,290,23.5,9.33,2.1574580669403076
0.005,42,300,19.2,9.33,2.230178117752075
0.005,42,310,26.7,9.33,2.3174490928649902
0.005,42,320,17.9,9.33,2.3872690200805664
0.005,42,330,19.3,9.33,2.460252046585083
0.005,42,340,22.8,9.33,2.5390889644622803
0.005,42,350,18.0,9.33,2.6084840297698975
0.005,42,360,17.4,9.33,2.677496910095215
0.005,42,370,19.8,9.33,2.7502999305725098
0.005,42,380,20.5,9.33,2.8249428272247314
0.005,42,390,16.6,9.33,2.8909409046173096
0.005,42,400,20.9,9.33,2.9666969776153564
0.005,42,410,24.1,9.33,3.0486350059509277
0.005,42,420,18.5,9.33,3.1216089725494385
0.005,42,430,22.9,9.33,3.2010409832000732
0.005,42,440,23.8,9.33,3.282166004180908
0.005,42,450,17.6,9.33,3.352163076400757
0.005,42,460,20.1,9.33,3.4258570671081543
0.005,42,470,21.8,9.33,3.503602981567383
0.005,42,480,21.2,9.33,3.579447031021118
0.005,42,490,21.3,9.33,3.655987024307251
0.005,42,500,24.5,9.33,3.738456964492798
0.005,1337,10,30.9,9.33,0.09416794776916504
0.005,1337,20,27.9,9.33,0.18334102630615234
0.005,1337,30,25.3,9.33,0.2673819065093994
0.005,1337,40,32.3,9.33,0.36528992652893066
0.005,1337,50,31.4,9.33,0.46150875091552734
0.005,1337,60,19.0,9.33,0.5331399440765381
0.005,1337,70,23.9,9.33,0.6145939826965332
0.005,1337,80,19.2,9.33,0.6865949630737305
0.005,1337,90,22.9,9.33,0.7657537460327148
0.005,1337,100,16.2,9.33,0.832575798034668
0.005,1337,110,22.1,9.33,0.9103176593780518
0.005,1337,120,32.8,9.33,1.0083730220794678
0.005,1337,130,21.8,9.33,1.086012840270996
0.005,1337,140,24.7,9.33,1.169008731842041
0.005,1337,150,23.4,9.33,1.2494988441467285
0.005,1337,160,16.6,9.33,1.3170568943023682
0.005,1337,170,26.6,9.33,1.4030277729034424
0.005,1337,180,23.4,9.33,1.4833316802978516
0.005,1337,190,24.8,9.33,1.566706895828247
0.005,1337,200,22.2,9.33,1.6447088718414307
0.005,1337,210,22.8,9.33,1.7235698699951172
0.005,1337,220,27.5,9.33,1.8109166622161865
0.005,1337,230,24.0,9.33,1.8922927379608154
0.005,1337,240,26.0,9.33,1.9777789115905762
0.005,1337,250,28.7,9.75,2.0695858001708984
0.005,1337,260,41.5,9.75,2.1866559982299805
0.005,1337,270,28.2,11.13,2.2823009490966797
0.005,1337,280,24.6,11.18,2.3728718757629395
0.005,1337,290,18.7,11.25,2.450927734375
0.005,1337,300,24.5,11.58,2.5401928424835205
0.005,1337,310,20.9,11.75,2.6232199668884277
0.005,1337,320,24.9,12.29,2.715765953063965
0.005,1337,330,18.5,12.46,2.7966578006744385
0.005,1337,340,30.2,13.61,2.903822660446167
0.005,1337,350,18.5,12.81,2.986067771911621
0.005,1337,360,20.1,14.01,3.0744638442993164
0.005,1337,370,21.3,14.81,3.1682779788970947
0.005,1337,380,20.9,15.34,3.2630887031555176
0.005,1337,390,25.5,17.07,3.373811960220337
0.005,1337,400,26.5,17.05,3.4851908683776855
0.005,1337,410,23.5,17.24,3.591209888458252
0.005,1337,420,20.7,17.25,3.692913770675659
0.005,1337,430,25.3,18.21,3.809536933898926
0.005,1337,440,25.8,18.65,3.9258759021759033
0.005,1337,450,29.4,18.72,4.049623966217041
0.005,1337,460,23.9,20.03,4.167083978652954
0.005,1337,470,32.6,20.46,4.302239894866943
0.005,1337,480,18.6,23.19,4.419318914413452
0.005,1337,490,29.9,25.29,4.566073656082153
0.005,1337,500,26.7,28.42,4.715624809265137
0.005,2024,10,17.0,9.35,0.068634033203125
0.005,2024,20,23.8,9.35,0.14914989471435547
0.005,2024,30,21.0,9.35,0.2250690460205078
0.005,2024,40,17.5,9.35,0.29337382316589355
0.005,2024,50,28.1,9.35,0.38267993927001953
0.005,2024,60,20.5,9.35,0.45739316940307617
0.005,2024,70,15.9,9.35,0.5231332778930664
0.005,2024,80,17.3,9.35,0.5915319919586182
0.005,2024,90,20.1,9.35,0.6666591167449951
0.005,2024,100,19.7,9.35,0.73956298828125
0.005,2024,110,19.9,9.35,0.8124940395355225
0.005,2024,120,24.6,9.35,0.8970558643341064
0.005,2024,130,18.2,9.35,0.9676752090454102
0.005,2024,140,18.0,9.35,1.0378830432891846
0.005,2024,150,19.7,9.35,1.1479549407958984
0.005,2024,160,22.5,9.35,1.2276179790496826
0.005,2024,170,18.4,9.35,1.2980830669403076
0.005,2024,180,19.9,9.35,1.3715271949768066
0.005,2024,190,21.7,9.35,1.4488592147827148
0.005,2024,200,25.5,9.35,1.533008098602295
0.005,2024,210,17.2,9.35,1.6021502017974854
0.005,2024,220,19.1,9.35,1.6741931438446045
0.005,2024,230,20.2,9.35,1.7481319904327393
0.005,2024,240,24.3,9.35,1.8295459747314453
0.005,2024,250,17.7,9.35,1.8997108936309814
0.005,2024,260,16.8,9.35,1.966770887374878
0.005,2024,270,22.3,9.35,2.0445070266723633
0.005,2024,280,33.1,9.35,2.143761157989502
0.005,2024,290,16.0,9.35,2.2109339237213135
0.005,2024,300,14.8,9.35,2.2743961811065674
0.005,2024,310,15.9,9.35,2.3394742012023926
0.005,2024,320,20.3,9.35,2.413572072982788
0.005,2024,330,24.8,9.35,2.4969611167907715
0.005,2024,340,17.7,9.35,2.5662529468536377
0.005,2024,350,24.0,9.35,2.648160934448242
0.005,2024,360,21.8,9.35,2.7253479957580566
0.005,2024,370,32.2,9.35,2.821890115737915
0.005,2024,380,17.4,9.35,2.891247034072876
0.005,2024,390,20.7,9.35,2.966270923614502
0.005,2024,400,17.1,9.35,3.0336811542510986
0.005,2024,410,19.7,9.35,3.1068170070648193
0.005,2024,420,23.0,9.35,3.1859891414642334
0.005,2024,430,17.1,9.35,3.253972053527832
0.005,2024,440,22.8,9.35,3.334855079650879
0.005,2024,450,20.0,9.35,3.4098060131073
0.005,2024,460,21.5,9.35,3.4870970249176025
0.005,2024,470,23.0,9.35,3.570302963256836
0.005,2024,480,19.5,9.35,3.6440858840942383
0.005,2024,490,23.6,9.35,3.7257351875305176
0.005,2024,500,18.7,9.35,3.7977688312530518
0.005,777,10,20.2,9.33,0.07369780540466309
0.005,777,20,22.3,9.33,0.1518080234527588
0.005,777,30,18.6,9.33,0.2232048511505127
0.005,777,40,22.6,9.33,0.3024787902832031
0.005,777,50,32.6,9.33,0.40101194381713867
0.005,777,60,19.7,9.33,0.47462892532348633
0.005,777,70,26.5,9.33,0.5612578392028809
0.005,777,80,19.0,9.33,0.6327879428863525
0.005,777,90,19.8,9.33,0.7065327167510986
0.005,777,100,23.6,9.33,0.7873249053955078
0.005,777,110,21.2,9.33,0.8643558025360107
0.005,777,120,28.5,9.33,0.9545979499816895
0.005,777,130,23.8,9.33,1.0370068550109863
0.005,777,140,22.0,9.33,1.1156480312347412
0.005,777,150,22.9,9.47,1.2010598182678223
0.005,777,160,29.0,9.47,1.292266845703125
0.005,777,170,20.8,9.73,1.3686819076538086
0.005,777,180,20.0,9.72,1.4452478885650635
0.005,777,190,20.6,9.89,1.522406816482544
0.005,777,200,19.8,9.9,1.5981237888336182
0.005,777,210,22.7,10.25,1.6801297664642334
0.005,777,220,21.7,10.25,1.761030912399292
0.005,777,230,27.3,10.39,1.8530409336090088
0.005,777,240,25.6,11.04,1.9445877075195312
0.005,777,250,21.2,10.73,2.025373935699463
0.005,777,260,21.2,10.49,2.1055779457092285
0.005,777,270,21.6,11.15,2.1899657249450684
0.005,777,280,29.5,11.58,2.289695978164673
0.005,777,290,22.2,12.33,2.3772878646850586
0.005,777,300,28.1,12.62,2.476942777633667
0.005,777,310,17.3,14.61,2.5617878437042236
0.005,777,320,23.6,14.96,2.6595919132232666
0.005,777,330,22.4,15.63,2.757232904434204
0.005,777,340,22.9,16.47,2.8606038093566895
0.005,777,350,28.6,16.84,2.9861748218536377
0.005,777,360,21.1,17.77,3.0946218967437744
0.005,777,370,17.8,18.03,3.192988872528076
0.005,777,380,24.8,19.94,3.3118836879730225
0.005,777,390,17.8,20.49,3.419388771057129
0.005,777,400,41.4,20.89,3.571854829788208
0.005,777,410,23.4,21.73,3.6940019130706787
0.005,777,420,23.2,21.91,3.8144257068634033
0.005,777,430,20.4,21.93,3.9320497512817383
0.005,777,440,21.4,22.54,4.052234888076782
0.005,777,450,27.7,22.83,4.186271905899048
0.005,777,460,25.0,22.74,4.315595626831055
0.005,777,470,27.3,26.4,4.462893724441528
0.005,777,480,23.9,26.63,4.602473020553589
0.005,777,490,24.4,27.28,4.746392726898193
0.005,777,500,33.2,27.65,4.907757759094238
0.005,999,10,23.8,10.05,0.08546805381774902
0.005,999,20,26.0,10.04,0.17432093620300293
0.005,999,30,17.7,10.06,0.24694085121154785
0.005,999,40,15.5,10.06,0.3143298625946045
0.005,999,50,20.6,10.05,0.3925487995147705
0.005,999,60,22.5,10.06,0.4741809368133545
0.005,999,70,21.3,10.01,0.5527849197387695
0.005,999,80,17.7,10.06,0.6245949268341064
0.005,999,90,20.4,10.11,0.702448844909668
0.005,999,100,22.9,10.1,0.7853288650512695
0.005,999,110,24.3,10.06,0.8704710006713867
0.005,999,120,23.6,10.02,0.953988790512085
0.005,999,130,17.5,10.02,1.0256068706512451
0.005,999,140,21.0,10.08,1.122992992401123
0.005,999,150,21.0,10.07,1.2011139392852783
0.005,999,160,20.8,10.03,1.2788970470428467
0.005,999,170,16.6,9.95,1.3474469184875488
0.005,999,180,15.6,9.94,1.4152977466583252
0.005,999,190,15.4,9.92,1.4820528030395508
0.005,999,200,23.4,9.93,1.5637710094451904
0.005,999,210,17.1,9.91,1.6339390277862549
0.005,999,220,17.8,9.89,1.7052068710327148
0.005,999,230,29.0,9.84,1.8286919593811035
0.005,999,240,28.3,9.84,1.9290390014648438
0.005,999,250,19.6,9.74,2.005897045135498
0.005,999,260,19.6,9.75,2.080612897872925
0.005,999,270,25.3,9.76,2.165457010269165
0.005,999,280,27.2,9.72,2.2556369304656982
0.005,999,290,23.5,9.7,2.3375518321990967
0.005,999,300,26.2,9.51,2.423693895339966
0.005,999,310,24.1,9.49,2.505535125732422
0.005,999,320,23.4,9.49,2.586556911468506
0.005,999,330,17.9,9.52,2.656707763671875
0.005,999,340,20.5,9.44,2.7314651012420654
0.005,999,350,28.4,9.4,2.821126937866211
0.005,999,360,20.3,9.44,2.8980319499969482
0.005,999,370,15.7,9.44,2.9639880657196045
0.005,999,380,26.3,9.48,3.0505900382995605
0.005,999,390,31.1,9.46,3.145824909210205
0.005,999,400,18.6,9.64,3.21816086769104
0.005,999,410,18.4,9.57,3.28938889503479
0.005,999,420,20.5,9.62,3.3649978637695312
0.005,999,430,22.4,9.67,3.4439399242401123
0.005,999,440,32.9,9.68,3.5487477779388428
0.005,999,450,24.9,9.68,3.633445978164673
0.005,999,460,20.3,9.7,3.708627939224243
0.005,999,470,25.4,9.61,3.793569803237915
0.005,999,480,26.1,9.6,3.8799288272857666
0.005,999,490,19.0,9.66,3.9525139331817627
0.005,999,500,18.0,9.53,4.032934904098511
0.001,42,10,18.2,9.33,0.08506655693054199
0.001,42,20,19.4,9.33,0.19206976890563965
0.001,42,30,17.3,9.33,0.28069281578063965
0.001,42,40,19.3,9.33,0.3618166446685791
0.001,42,50,18.9,9.33,0.4407846927642822
0.001,42,60,16.4,9.33,0.5095858573913574
0.001,42,70,21.3,9.33,0.5982656478881836
0.001,42,80,18.8,9.33,0.6729369163513184
0.001,42,90,15.1,9.33,0.7417278289794922
0.001,42,100,18.6,9.33,0.8220958709716797
0.001,42,110,16.7,9.33,0.9056837558746338
0.001,42,120,22.5,9.33,0.9881908893585205
0.001,42,130,14.4,9.33,1.053757905960083
0.001,42,140,20.4,9.33,1.130180835723877
0.001,42,150,21.4,9.33,1.2325758934020996
0.001,42,160,18.0,9.33,1.3129856586456299
0.001,42,170,16.5,9.33,1.3876237869262695
0.001,42,180,25.5,9.33,1.4772508144378662
0.001,42,190,18.4,9.33,1.5520057678222656
0.001,42,200,20.8,9.33,1.6567349433898926
0.001,42,210,17.2,9.33,1.7451598644256592
0.001,42,220,19.2,9.33,1.830993890762329
0.001,42,230,22.4,9.33,1.91567063331604
0.001,42,240,21.4,9.33,1.9958977699279785
0.001,42,250,25.7,9.33,2.085214853286743
0.001,42,260,16.9,9.33,2.1548049449920654
0.001,42,270,18.5,9.33,2.22757887840271
0.001,42,280,18.7,9.33,2.3006227016448975
0.001,42,290,18.8,9.33,2.3760037422180176
0.001,42,300,17.6,9.33,2.448446750640869
0.001,42,310,24.3,9.33,2.5323526859283447
0.001,42,320,22.0,9.33,2.6125986576080322
0.001,42,330,17.8,9.33,2.6833558082580566
0.001,42,340,18.1,9.33,2.7550528049468994
0.001,42,350,12.9,9.33,2.815971851348877
0.001,42,360,25.2,9.33,2.9000937938690186
0.001,42,370,20.7,9.33,2.975736618041992
0.001,42,380,18.4,9.33,3.0462918281555176
0.001,42,390,23.6,9.33,3.126807689666748
0.001,42,400,18.8,9.33,3.198246717453003
0.001,42,410,21.2,9.33,3.2745935916900635
0.001,42,420,18.5,9.33,3.3465158939361572
0.001,42,430,28.0,9.33,3.436119794845581
0.001,42,440,20.8,9.33,3.5121047496795654
0.001,42,450,20.4,9.33,3.5863616466522217
0.001,42,460,29.3,9.33,3.6788768768310547
0.001,42,470,20.4,9.33,3.754072666168213
0.001,42,480,18.2,9.33,3.8246777057647705
0.001,42,490,19.6,9.33,3.8973917961120605
0.001,42,500,16.9,9.33,3.965796709060669
0.001,1337,10,30.9,9.33,0.09544014930725098
0.001,1337,20,27.9,9.33,0.18477797508239746
0.001,1337,30,25.2,9.33,0.2706413269042969
0.001,1337,40,20.1,9.33,0.3462049961090088
0.001,1337,50,28.2,9.33,0.43584632873535156
0.001,1337,60,24.6,9.33,0.5187010765075684
0.001,1337,70,22.2,9.33,0.597236156463623
0.001,1337,80,28.4,9.33,0.6882491111755371
0.001,1337,90,31.5,9.33,0.7854530811309814
0.001,1337,100,22.3,9.33,0.8638710975646973
0.001,1337,110,25.9,9.33,0.9489212036132812
0.001,1337,120,26.0,9.33,1.0347001552581787
0.001,1337,130,34.1,9.33,1.1349492073059082
0.001,1337,140,19.5,9.33,1.210315227508545
0.001,1337,150,20.4,9.33,1.2850661277770996
0.001,1337,160,20.6,9.33,1.3597090244293213
0.001,1337,170,28.7,9.33,1.4502050876617432
0.001,1337,180,24.3,9.33,1.5322341918945312
0.001,1337,190,20.0,9.33,1.606065273284912
0.001,1337,200,33.7,9.33,1.7063212394714355
0.001,1337,210,25.0,9.33,1.7900002002716064
0.001,1337,220,19.8,9.33,1.863340139389038
0.001,1337,230,24.4,9.33,1.9464781284332275
0.001,1337,240,23.2,9.33,2.032421112060547
0.001,1337,250,22.9,9.33,2.1118111610412598
0.001,1337,260,29.4,9.33,2.2039451599121094
0.001,1337,270,19.1,9.33,2.2761752605438232
0.001,1337,280,17.6,9.33,2.345808267593384
0.001,1337,290,20.3,9.33,2.4203760623931885
0.001,1337,300,18.8,9.33,2.492006301879883
0.001,1337,310,20.1,9.33,2.565824031829834
0.001,1337,320,27.4,9.33,2.6539041996002197
0.001,1337,330,27.7,9.33,2.742279291152954
0.001,1337,340,23.8,9.33,2.8241381645202637
0.001,1337,350,24.3,9.33,2.9407222270965576
0.001,1337,360,18.0,9.33,3.011939287185669
0.001,1337,370,25.0,9.33,3.0951590538024902
0.001,1337,380,26.7,9.33,3.182105302810669
0.001,1337,390,19.8,9.33,3.255697250366211
0.001,1337,400,23.1,9.33,3.3350892066955566
0.001,1337,410,35.5,9.33,3.438939332962036
0.001,1337,420,22.4,9.33,3.5176191329956055
0.001,1337,430,24.5,9.33,3.60001802444458
0.001,1337,440,21.2,9.33,3.6759591102600098
0.001,1337,450,20.5,9.33,3.75075101852417
0.001,1337,460,19.7,9.33,3.8240561485290527
0.001,1337,470,23.0,9.33,3.9035651683807373
0.001,1337,480,17.0,9.33,3.971158027648926
0.001,1337,490,19.4,9.33,4.043419122695923
0.001,1337,500,24.6,9.33,4.127643346786499
0.001,2024,10,17.0,9.35,0.06793093681335449
0.001,2024,20,23.8,9.35,0.15029692649841309
0.001,2024,30,21.0,9.35,0.2449779510498047
0.001,2024,40,17.5,9.35,0.3731851577758789
0.001,2024,50,28.1,9.35,0.4652259349822998
0.001,2024,60,20.5,9.35,0.5465748310089111
0.001,2024,70,15.9,9.35,0.6140739917755127
0.001,2024,80,17.3,9.35,0.6869440078735352
0.001,2024,90,20.1,9.35,0.7628087997436523
0.001,2024,100,19.7,9.35,0.8373439311981201
0.001,2024,110,19.9,9.35,0.9271528720855713
0.001,2024,120,24.6,9.35,1.0119619369506836
0.001,2024,130,18.2,9.35,1.0828919410705566
0.001,2024,140,15.7,9.35,1.1484408378601074
0.001,2024,150,19.8,9.35,1.2210168838500977
0.001,2024,160,16.3,9.35,1.2865259647369385
0.001,2024,170,23.7,9.35,1.366698980331421
0.001,2024,180,17.8,9.35,1.4353039264678955
0.001,2024,190,20.2,9.35,1.5093350410461426
0.001,2024,200,27.5,9.35,1.5971767902374268
0.001,2024,210,21.9,9.35,1.6749229431152344
0.001,2024,220,19.1,9.35,1.7465758323669434
0.001,2024,230,20.2,9.35,1.8211109638214111
0.001,2024,240,24.3,9.35,1.9036297798156738
0.001,2024,250,17.7,9.35,1.9770259857177734
0.001,2024,260,16.8,9.35,2.0489039421081543
0.001,2024,270,20.7,9.35,2.1269567012786865
0.001,2024,280,28.3,9.35,2.219235897064209
0.001,2024,290,18.5,9.35,2.2909340858459473
0.001,2024,300,20.0,9.35,2.36594295501709
0.001,2024,310,17.7,9.35,2.4350719451904297
0.001,2024,320,18.6,9.35,2.5060250759124756
0.001,2024,330,19.4,9.35,2.579396963119507
0.001,2024,340,20.7,9.35,2.654348134994507
0.001,2024,350,20.7,9.35,2.7298948764801025
0.001,2024,360,26.1,9.35,2.815140962600708
0.001,2024,370,33.1,9.35,2.9151837825775146
0.001,2024,380,17.9,9.35,2.98514986038208
0.001,2024,390,20.3,9.35,3.060732841491699
0.001,2024,400,24.7,9.35,3.144986867904663
0.001,2024,410,18.2,9.35,3.215862989425659
0.001,2024,420,17.9,9.35,3.2861671447753906
0.001,2024,430,17.8,9.35,3.355482816696167
0.001,2024,440,20.6,9.35,3.4310967922210693
0.001,2024,450,25.4,9.35,3.515902042388916
0.001,2024,460,16.7,9.35,3.5847508907318115
0.001,2024,470,25.3,9.35,3.6687707901000977
0.001,2024,480,22.1,9.35,3.7463250160217285
0.001,2024,490,18.7,9.35,3.817322015762329
0.001,2024,500,17.7,9.35,3.887586832046509
0.001,777,10,20.2,9.33,0.07351303100585938
0.001,777,20,22.3,9.33,0.15160584449768066
0.001,777,30,18.6,9.33,0.22242999076843262
0.001,777,40,22.6,9.33,0.3009059429168701
0.001,777,50,32.6,9.33,0.4000570774078369
0.001,777,60,19.7,9.33,0.4735121726989746
0.001,777,70,26.5,9.33,0.5597810745239258
0.001,777,80,20.1,9.33,0.6335310935974121
0.001,777,90,22.2,9.33,0.711860179901123
0.001,777,100,20.9,9.33,0.7882058620452881
0.001,777,110,20.3,9.33,0.8627791404724121
0.001,777,120,32.6,9.33,0.9603941440582275
0.001,777,130,17.5,9.33,1.0295050144195557
0.001,777,140,21.2,9.33,1.1054811477661133
0.001,777,150,17.6,9.33,1.1742219924926758
0.001,777,160,19.2,9.33,1.2456390857696533
0.001,777,170,38.1,9.33,1.3538861274719238
0.001,777,180,24.3,9.33,1.43550705909729
0.001,777,190,21.1,9.33,1.510491132736206
0.001,777,200,17.5,9.33,1.5792310237884521
0.001,777,210,24.8,9.33,1.662667989730835
0.001,777,220,26.8,9.33,1.7494299411773682
0.001,777,230,19.5,9.33,1.8425052165985107
0.001,777,240,22.1,9.33,1.9201419353485107
0.001,777,250,18.7,9.33,1.99208402633667
0.001,777,260,26.0,9.33,2.077681064605713
0.001,777,270,21.8,9.33,2.1550791263580322
0.001,777,280,27.4,9.33,2.2425310611724854
0.001,777,290,21.9,9.33,2.3192968368530273
0.001,777,300,20.9,9.33,2.393594980239868
0.001,777,310,20.3,9.33,2.4675209522247314
0.001,777,320,22.4,9.33,2.545802116394043
0.001,777,330,15.3,9.33,2.6102750301361084
0.001,777,340,19.6,9.33,2.683339834213257
0.001,777,350,23.1,9.33,2.7637619972229004
0.001,777,360,25.5,9.33,2.846975088119507
0.001,777,370,25.6,9.33,2.931676149368286
0.001,777,380,17.8,9.33,3.0016191005706787
0.001,777,390,22.1,9.33,3.078645944595337
0.001,777,400,17.8,9.33,3.1488490104675293
0.001,777,410,25.0,9.33,3.232205867767334
0.001,777,420,20.5,9.33,3.3074111938476562
0.001,777,430,23.3,9.33,3.3877079486846924
0.001,777,440,23.0,9.33,3.4676289558410645
0.001,777,450,19.1,9.33,3.541208028793335
0.001,777,460,24.7,9.33,3.6239378452301025
0.001,777,470,28.5,9.33,3.7131879329681396
0.001,777,480,20.7,9.33,3.788222074508667
0.001,777,490,22.8,9.33,3.8672921657562256
0.001,777,500,20.0,9.33,3.940218925476074
0.001,999,10,23.8,10.03,0.0825495719909668
0.001,999,20,26.0,10.02,0.1708238124847412
0.001,999,30,17.7,10.03,0.24320578575134277
0.001,999,40,15.5,10.03,0.31035590171813965
0.001,999,50,20.6,10.03,0.38765573501586914
0.001,999,60,22.5,10.03,0.4689748287200928
0.001,999,70,21.3,10.02,0.5478725433349609
0.001,999,80,21.5,10.02,0.626532793045044
0.001,999,90,23.6,10.03,0.7098827362060547
0.001,999,100,21.5,10.02,0.8011095523834229
0.001,999,110,20.7,10.03,0.9365887641906738
0.001,999,120,20.8,10.02,1.017354965209961
0.001,999,130,24.7,10.02,1.1039128303527832
0.001,999,140,19.0,10.02,1.177961826324463
0.001,999,150,19.9,10.02,1.2532308101654053
0.001,999,160,24.5,10.01,1.3377437591552734
0.001,999,170,18.1,10.01,1.409620761871338
0.001,999,180,16.2,10.01,1.478285789489746
0.001,999,190,16.5,10.01,1.546879768371582
0.001,999,200,18.3,10.0,1.6196987628936768
0.001,999,210,19.8,9.99,1.6949639320373535
0.001,999,220,18.5,10.0,1.767695665359497
0.001,999,230,30.5,9.99,1.8636999130249023
0.001,999,240,19.2,9.99,1.9384629726409912
0.001,999,250,25.7,9.97,2.025439977645874
0.001,999,260,18.9,9.97,2.0990288257598877
0.001,999,270,19.9,9.97,2.174487590789795
0.001,999,280,17.9,9.96,2.246478796005249
0.001,999,290,19.6,9.96,2.321530818939209
0.001,999,300,22.0,9.96,2.4005649089813232
0.001,999,310,24.5,9.96,2.4846205711364746
0.001,999,320,16.1,9.96,2.5524637699127197
0.001,999,330,23.6,9.96,2.6348328590393066
0.001,999,340,17.7,9.96,2.7065699100494385
0.001,999,350,20.7,9.96,2.783747673034668
0.001,999,360,25.9,9.95,2.870408773422241
0.001,999,370,21.0,9.95,2.9473228454589844
0.001,999,380,17.8,9.95,3.0194716453552246
0.001,999,390,22.6,9.95,3.1002097129821777
0.001,999,400,21.0,9.95,3.1782608032226562
0.001,999,410,22.8,9.94,3.259039878845215
0.001,999,420,21.3,9.96,3.3365228176116943
0.001,999,430,21.7,9.96,3.414414644241333
0.001,999,440,20.1,9.96,3.490565776824951
0.001,999,450,22.8,9.96,3.5716516971588135
0.001,999,460,22.0,9.94,3.649965763092041
0.001,999,470,20.0,9.93,3.7260847091674805
0.001,999,480,16.9,9.93,3.7962687015533447
0.001,999,490,21.5,9.93,3.8738129138946533
0.001,999,500,26.6,9.93,3.960920810699463
