seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,fim_condition_number
100,0.1,0.01,200,1950,9.3,9.41,1.8391506671905518,0.0,0.9999989867210388
100,0.1,0.01,210,2043,9.3,9.41,1.926563024520874,0.0,0.9999989867210388
100,0.1,0.01,220,2136,9.3,9.41,2.0139520168304443,0.0,0.9999989867210388
100,0.1,0.01,230,2229,9.3,9.41,2.1011219024658203,0.0,0.9999989867210388
100,0.1,0.01,240,2322,9.3,9.41,2.1873977184295654,0.0,0.9999989867210388
100,0.1,0.01,250,2415,9.3,9.41,2.273704767227173,0.0,0.9999989867210388
100,0.1,0.01,260,2508,9.3,9.41,2.359693765640259,0.0,0.9999989867210388
100,0.1,0.01,270,2601,9.3,9.41,2.446699857711792,0.0,0.9999989867210388
100,0.1,0.01,280,2694,9.3,9.41,2.533984899520874,0.0,0.9999989867210388
100,0.1,0.01,290,2787,9.3,9.41,2.621227979660034,0.0,0.9999989867210388
100,0.1,0.01,300,2880,9.3,9.41,2.707520008087158,0.0,0.9999989867210388
100,0.1,0.01,310,2973,9.3,9.41,2.7944297790527344,0.0,0.9999989867210388
100,0.1,0.01,320,3066,9.3,9.41,2.8817436695098877,0.0,0.9999989867210388
100,0.1,0.01,330,3159,9.3,9.41,2.9681169986724854,0.0,0.9999989867210388
100,0.1,0.01,340,3252,9.3,9.41,3.0544748306274414,0.0,0.9999989867210388
100,0.1,0.01,350,3345,9.3,9.41,3.1400938034057617,0.0,0.9999989867210388
100,0.1,0.01,360,3438,9.3,9.41,3.2254467010498047,0.0,0.9999989867210388
100,0.1,0.01,370,3531,9.3,9.41,3.310767889022827,0.0,0.9999989867210388
100,0.1,0.01,380,3624,9.3,9.41,3.396986722946167,0.0,0.9999989867210388
100,0.1,0.01,390,3717,9.3,9.41,3.483269691467285,0.0,0.9999989867210388
100,0.1,0.01,400,3810,9.3,9.41,3.5692179203033447,0.0,0.9999989867210388
100,0.1,0.01,410,3903,9.3,9.41,3.6560187339782715,0.0,0.9999989867210388
100,0.1,0.01,420,3996,9.3,9.41,3.7420268058776855,0.0,0.9999989867210388
100,0.1,0.01,430,4089,9.3,9.41,3.827915906906128,0.0,0.9999989867210388
100,0.1,0.01,440,4182,9.3,9.41,3.9145188331604004,0.0,0.9999989867210388
100,0.1,0.01,450,4275,9.3,9.41,4.001796722412109,0.0,0.9999989867210388
100,0.1,0.01,460,4368,9.3,9.41,4.088692903518677,0.0,0.9999989867210388
100,0.1,0.01,470,4461,9.3,9.41,4.175444841384888,0.0,0.9999989867210388
100,0.1,0.01,480,4554,9.3,9.41,4.26285982131958,0.0,0.9999989867210388
100,0.1,0.01,490,4647,9.3,9.41,4.349671840667725,0.0,0.9999989867210388
100,0.1,0.01,500,4740,9.3,9.41,4.435704708099365,0.0,0.9999989867210388
200,0.1,0.01,10,188,18.8,33.25,0.2602570056915283,54.391075134277344,340.9967956542969
200,0.1,0.01,20,495,30.7,29.24,0.5334930419921875,54.03924560546875,4725.1689453125
200,0.1,0.01,30,791,29.6,34.38,0.8377430438995361,23.41765022277832,3291.52685546875
200,0.1,0.01,40,1135,34.4,64.87,1.3362879753112793,33.817138671875,1679.807373046875
200,0.1,0.01,50,1752,61.7,48.04,1.8100309371948242,187.65283203125,1708.3203125
200,0.1,0.01,60,2166,41.4,10.73,2.008051872253418,154.73133850097656,1040.5084228515625
200,0.1,0.01,70,2276,11.0,10.05,2.113409996032715,20.45754051208496,1176.5968017578125
200,0.1,0.01,80,2378,10.2,17.85,2.258920907974243,33.15077209472656,1939.774169921875
200,0.1,0.01,90,2558,18.0,9.28,2.3760218620300293,15.306330680847168,157.06007385253906
200,0.1,0.01,100,2653,9.5,9.28,2.464362859725952,0.0,0.9999989867210388
200,0.1,0.01,110,2748,9.5,9.28,2.55073618888855,0.0,0.9999989867210388
200,0.1,0.01,120,2843,9.5,9.28,2.6364169120788574,0.0,0.9999989867210388
200,0.1,0.01,130,2938,9.5,9.28,2.7227189540863037,0.0,0.9999989867210388
200,0.1,0.01,140,3033,9.5,9.28,2.80822491645813,0.0,0.9999989867210388
200,0.1,0.01,150,3128,9.5,9.28,2.894991159439087,0.0,0.9999989867210388
200,0.1,0.01,160,3223,9.5,9.28,2.9826719760894775,0.0,0.9999989867210388
200,0.1,0.01,170,3318,9.5,9.28,3.0688698291778564,0.0,0.9999989867210388
200,0.1,0.01,180,3413,9.5,9.28,3.1556808948516846,0.0,0.9999989867210388
200,0.1,0.01,190,3508,9.5,9.28,3.242100954055786,0.0,0.9999989867210388
200,0.1,0.01,200,3603,9.5,9.28,3.327699899673462,0.0,0.9999989867210388
200,0.1,0.01,210,3698,9.5,9.28,3.4139010906219482,0.0,0.9999989867210388
200,0.1,0.01,220,3793,9.5,9.28,3.5010828971862793,0.0,0.9999989867210388
200,0.1,0.01,230,3888,9.5,9.28,3.586613893508911,0.0,0.9999989867210388
200,0.1,0.01,240,3983,9.5,9.28,3.675036907196045,0.0,0.9999989867210388
200,0.1,0.01,250,4078,9.5,9.28,3.7626171112060547,0.0,0.9999989867210388
200,0.1,0.01,260,4173,9.5,9.28,3.848396062850952,0.0,0.9999989867210388
200,0.1,0.01,270,4268,9.5,9.28,3.934386968612671,0.0,0.9999989867210388
200,0.1,0.01,280,4363,9.5,9.28,4.020951986312866,0.0,0.9999989867210388
200,0.1,0.01,290,4458,9.5,9.28,4.108000040054321,0.0,0.9999989867210388
200,0.1,0.01,300,4553,9.5,9.28,4.194286108016968,0.0,0.9999989867210388
200,0.1,0.01,310,4648,9.5,9.28,4.280336856842041,0.0,0.9999989867210388
