seed,lr,global_episode,train_mean_reward,eval_mean_reward,time_seconds
2024,0.005,110,30.6,42.79,1.378542184829712
2024,0.005,120,37.4,50.88,1.5946218967437744
2024,0.005,130,50.4,63.85,1.8696620464324951
2024,0.005,140,46.3,78.9,2.2155439853668213
2024,0.005,150,55.9,91.24,2.5883259773254395
2024,0.005,160,45.0,138.17,3.106400966644287
2024,0.005,170,45.7,104.28,3.5145249366760254
2024,0.005,180,50.7,90.1,3.8760478496551514
2024,0.005,190,47.8,96.6,4.25569486618042
2024,0.005,200,45.5,116.87,4.701333999633789
2024,0.005,210,46.2,138.84,5.219381093978882
2024,0.005,220,69.5,168.34,5.865170001983643
2024,0.005,230,55.8,217.01,6.657973051071167
2024,0.005,240,74.7,350.93,7.922575950622559
2024,0.005,250,83.1,285.53,8.999422073364258
2024,0.005,260,72.1,283.57,10.07117486000061
2024,0.005,270,108.2,319.89,11.265492916107178
2024,0.005,280,118.9,387.94,12.699073076248169
2024,0.005,290,131.6,466.33,14.407121896743774
2024,0.005,300,88.9,498.35,16.22795081138611
777,0.005,10,20.2,53.44,0.21141886711120605
777,0.005,20,22.3,62.15,0.44925999641418457
777,0.005,30,23.8,86.74,0.7692749500274658
777,0.005,40,39.1,73.95,1.0632131099700928
777,0.005,50,32.7,69.36,1.3773918151855469
777,0.005,60,26.7,70.37,1.652038812637329
777,0.005,70,36.4,84.04,1.976261854171753
777,0.005,80,46.0,74.28,2.277709722518921
777,0.005,90,36.3,77.2,2.602033853530884
777,0.005,100,35.9,87.84,2.945413827896118
777,0.005,110,44.3,98.29,3.331610918045044
777,0.005,120,56.7,149.23,3.903939723968506
777,0.005,130,47.1,256.31,4.831996917724609
777,0.005,140,56.2,174.18,5.505905866622925
777,0.005,150,42.7,115.26,5.948440074920654
777,0.005,160,63.3,145.14,6.551810026168823
777,0.005,170,50.2,176.22,7.202223777770996
777,0.005,180,41.3,171.26,7.8262128829956055
777,0.005,190,61.6,188.15,8.52980089187622
777,0.005,200,65.4,246.06,9.448851823806763
777,0.005,210,87.4,327.04,10.6720449924469
777,0.005,220,65.1,354.41,11.967399835586548
777,0.005,230,92.7,324.81,13.162348985671997
777,0.005,240,80.6,282.65,14.22282075881958
777,0.005,250,83.8,236.68,15.120017766952515
777,0.005,260,116.1,281.69,16.20036292076111
777,0.005,270,114.2,477.74,17.97961401939392
999,0.005,10,23.8,15.57,0.08615994453430176
999,0.005,20,33.0,23.72,0.20705199241638184
999,0.005,30,18.2,35.14,0.34850597381591797
999,0.005,40,28.8,65.13,0.6231441497802734
999,0.005,50,47.3,92.2,0.9862630367279053
999,0.005,60,36.0,161.75,1.5729451179504395
999,0.005,70,50.8,85.03,1.9164600372314453
999,0.005,80,40.4,75.39,2.2154040336608887
999,0.005,90,51.8,78.66,2.5379769802093506
999,0.005,100,54.9,78.4,2.863067150115967
999,0.005,110,36.8,79.11,3.174159049987793
999,0.005,120,50.0,83.92,3.5435538291931152
999,0.005,130,50.6,91.91,3.9174628257751465
999,0.005,140,54.6,118.61,4.381498098373413
999,0.005,150,69.8,243.3,5.276994943618774
999,0.005,160,57.5,243.87,6.170942068099976
999,0.005,170,78.0,135.63,6.722571849822998
999,0.005,180,80.8,116.94,7.214152097702026
999,0.005,190,93.1,113.4,7.705303907394409
999,0.005,200,83.3,121.86,8.216471910476685
999,0.005,210,85.6,134.86,8.773658037185669
999,0.005,220,89.4,178.0,9.47865104675293
999,0.005,230,116.3,249.86,10.45744800567627
999,0.005,240,107.9,397.77,11.925441980361938
999,0.005,250,147.5,431.32,13.571444988250732
999,0.005,260,174.8,317.17,14.931289911270142
999,0.005,270,194.1,268.58,16.15062117576599
999,0.005,280,226.2,284.7,17.458305835723877
999,0.005,290,176.6,321.26,18.78984308242798
999,0.005,300,198.9,365.46,20.268239974975586
999,0.005,310,232.4,426.17,21.995373010635376
999,0.005,320,187.4,447.76,23.734230995178223
999,0.005,330,264.2,489.77,25.760699033737183
42,0.001,10,18.2,9.33,0.06420612335205078
42,0.001,20,19.1,9.33,0.1202402114868164
42,0.001,30,17.6,9.33,0.1752011775970459
42,0.001,40,16.2,9.33,0.2276620864868164
42,0.001,50,19.2,9.33,0.2828810214996338
42,0.001,60,28.9,9.33,0.3486483097076416
42,0.001,70,19.1,9.38,0.40372514724731445
42,0.001,80,22.8,9.81,0.4644453525543213
42,0.001,90,21.8,10.62,0.5267210006713867
42,0.001,100,17.4,11.5,0.587299108505249
42,0.001,110,25.8,12.56,0.6605932712554932
42,0.001,120,27.7,14.73,0.7434720993041992
42,0.001,130,20.8,15.08,0.8202171325683594
42,0.001,140,25.6,18.39,0.91304612159729
42,0.001,150,22.9,20.39,1.0096161365509033
42,0.001,160,27.2,21.76,1.1160531044006348
42,0.001,170,28.5,25.86,1.2380669116973877
42,0.001,180,28.3,33.8,1.3869099617004395
42,0.001,190,32.0,39.81,1.5593931674957275
42,0.001,200,36.2,45.69,1.7562129497528076
42,0.001,210,33.1,53.14,1.9746649265289307
42,0.001,220,23.0,64.52,2.22123122215271
42,0.001,230,30.4,67.86,2.4865221977233887
42,0.001,240,38.0,69.49,2.7655770778656006
42,0.001,250,38.8,73.84,3.0609002113342285
42,0.001,260,26.6,78.6,3.3574740886688232
42,0.001,270,37.8,80.78,3.6761012077331543
42,0.001,280,28.1,84.53,3.993617296218872
42,0.001,290,33.1,86.15,4.320488214492798
42,0.001,300,27.7,94.54,4.671285152435303
42,0.001,310,31.8,94.61,5.026001214981079
42,0.001,320,29.3,95.24,5.383936166763306
42,0.001,330,29.2,97.08,5.749632120132446
42,0.001,340,29.9,97.31,6.117507219314575
42,0.001,350,28.6,97.35,6.482449293136597
42,0.001,360,45.4,97.79,6.865067005157471
42,0.001,370,47.8,101.29,7.262786149978638
42,0.001,380,33.9,105.62,7.667425155639648
42,0.001,390,33.4,102.4,8.055715084075928
42,0.001,400,25.7,100.19,8.449201107025146
42,0.001,410,42.4,100.52,8.839234113693237
42,0.001,420,48.4,91.33,9.207525253295898
42,0.001,430,47.6,89.42,9.61005711555481
42,0.001,440,47.4,84.26,9.951679944992065
42,0.001,450,56.2,83.18,10.300019979476929
42,0.001,460,39.8,83.69,10.633262157440186
42,0.001,470,42.7,84.63,10.97219204902649
42,0.001,480,45.3,83.83,11.334817171096802
42,0.001,490,42.3,82.62,11.677427053451538
42,0.001,500,46.9,79.91,12.004357099533081
1337,0.001,10,30.9,9.33,0.0726470947265625
1337,0.001,20,26.3,9.33,0.13884401321411133
1337,0.001,30,23.9,11.86,0.20983409881591797
1337,0.001,40,20.2,16.35,0.29227185249328613
1337,0.001,50,35.9,19.11,0.4028940200805664
1337,0.001,60,35.9,22.07,0.5206549167633057
1337,0.001,70,20.3,23.87,0.6264159679412842
1337,0.001,80,29.9,26.77,0.7511739730834961
1337,0.001,90,18.9,30.17,0.8761370182037354
1337,0.001,100,25.9,33.77,1.0213818550109863
1337,0.001,110,25.2,36.7,1.1779470443725586
1337,0.001,120,26.2,39.29,1.346837043762207
1337,0.001,130,25.3,41.27,1.5209710597991943
1337,0.001,140,30.3,44.26,1.7091331481933594
1337,0.001,150,30.4,46.17,1.901209831237793
1337,0.001,160,39.9,49.38,2.115840196609497
1337,0.001,170,35.8,55.34,2.3478169441223145
1337,0.001,180,23.1,61.38,2.586652994155884
1337,0.001,190,28.9,70.13,2.860675096511841
1337,0.001,200,29.2,82.96,3.1793410778045654
1337,0.001,210,37.1,95.78,3.549635887145996
1337,0.001,220,35.0,105.44,3.9498791694641113
1337,0.001,230,30.5,116.51,4.382616996765137
1337,0.001,240,26.0,130.06,4.857550859451294
1337,0.001,250,35.4,161.86,5.4451000690460205
1337,0.001,260,39.6,192.67,6.149003028869629
1337,0.001,270,33.7,237.91,7.013347864151001
1337,0.001,280,31.9,253.81,7.917594909667969
1337,0.001,290,41.0,266.83,8.873505115509033
1337,0.001,300,28.8,315.38,9.974081039428711
1337,0.001,310,32.3,345.76,11.175320148468018
1337,0.001,320,39.4,349.73,12.405933141708374
1337,0.001,330,42.5,349.66,13.639847040176392
1337,0.001,340,24.4,349.52,14.865587949752808
1337,0.001,350,45.1,349.75,16.101505041122437
1337,0.001,360,49.0,349.71,17.3578839302063
1337,0.001,370,40.5,345.83,18.614469051361084
1337,0.001,380,39.8,327.34,19.86185097694397
1337,0.001,390,38.2,307.28,20.95361018180847
1337,0.001,400,49.8,276.76,21.955435037612915
1337,0.001,410,62.3,264.35,22.934221982955933
1337,0.001,420,31.9,248.17,23.82300305366516
1337,0.001,430,46.0,252.11,24.733119010925293
1337,0.001,440,44.1,253.07,25.64381694793701
1337,0.001,450,39.6,265.8,26.621479034423828
1337,0.001,460,44.8,274.13,27.609443187713623
1337,0.001,470,38.6,266.91,28.556963205337524
1337,0.001,480,52.2,258.51,29.48514485359192
1337,0.001,490,49.5,250.64,30.38358211517334
1337,0.001,500,60.2,217.13,31.18105912208557
2024,0.001,10,17.0,9.35,0.05376291275024414
2024,0.001,20,30.1,9.35,0.12029004096984863
2024,0.001,30,18.7,9.35,0.174285888671875
2024,0.001,40,17.6,9.35,0.2269291877746582
2024,0.001,50,16.2,9.35,0.27791881561279297
2024,0.001,60,29.7,9.35,0.343325138092041
2024,0.001,70,19.1,9.47,0.39803004264831543
2024,0.001,80,22.8,9.87,0.4579639434814453
2024,0.001,90,22.7,10.81,0.5206520557403564
2024,0.001,100,17.2,12.41,0.5830020904541016
2024,0.001,110,19.8,14.56,0.6552610397338867
2024,0.001,120,18.8,17.66,0.7369420528411865
2024,0.001,130,24.6,21.47,0.8374440670013428
2024,0.001,140,24.6,24.48,0.9484579563140869
2024,0.001,150,30.3,27.37,1.0749311447143555
2024,0.001,160,23.6,27.92,1.1962699890136719
2024,0.001,170,20.9,29.32,1.3191640377044678
2024,0.001,180,23.7,29.94,1.4469401836395264
2024,0.001,190,30.2,31.06,1.585597038269043
2024,0.001,200,26.1,32.77,1.7261631488800049
2024,0.001,210,21.7,33.93,1.8653590679168701
2024,0.001,220,30.8,34.38,2.016118049621582
2024,0.001,230,29.7,35.57,2.16919207572937
2024,0.001,240,26.9,37.29,2.325212001800537
2024,0.001,250,22.8,38.5,2.483656167984009
2024,0.001,260,22.9,39.7,2.6458358764648438
2024,0.001,270,21.1,40.03,2.8070719242095947
2024,0.001,280,22.0,40.77,2.9700331687927246
2024,0.001,290,29.5,45.32,3.1848721504211426
2024,0.001,300,29.8,50.23,3.3960649967193604
2024,0.001,310,32.4,55.8,3.627913236618042
2024,0.001,320,32.1,62.42,3.876938819885254
2024,0.001,330,37.5,74.24,4.1743409633636475
2024,0.001,340,37.4,82.56,4.5011701583862305
2024,0.001,350,28.6,102.03,4.881713151931763
2024,0.001,360,26.9,125.79,5.344197988510132
2024,0.001,370,25.4,158.31,5.912945985794067
2024,0.001,380,37.3,156.38,6.481353998184204
2024,0.001,390,36.0,158.0,7.0897791385650635
2024,0.001,400,35.9,152.97,7.662571907043457
2024,0.001,410,31.3,155.38,8.234732866287231
2024,0.001,420,38.2,157.78,8.810565948486328
2024,0.001,430,30.5,160.04,9.400353908538818
2024,0.001,440,27.3,160.99,10.04257607460022
2024,0.001,450,27.5,154.03,10.663841962814331
2024,0.001,460,46.9,159.18,11.268370151519775
2024,0.001,470,34.2,154.01,11.837833881378174
2024,0.001,480,31.8,146.94,12.379897117614746
2024,0.001,490,37.4,132.4,12.876944065093994
2024,0.001,500,26.4,128.09,13.342034101486206
777,0.001,10,20.2,15.99,0.07912707328796387
777,0.001,20,22.3,26.16,0.19331717491149902
777,0.001,30,18.6,27.18,0.3074381351470947
777,0.001,40,16.1,29.41,0.42566823959350586
777,0.001,50,24.2,29.32,0.5529379844665527
777,0.001,60,20.2,29.16,0.6758921146392822
777,0.001,70,29.8,30.2,0.8119802474975586
777,0.001,80,25.5,31.26,0.9471011161804199
777,0.001,90,22.7,32.96,1.0852749347686768
777,0.001,100,28.9,35.34,1.237654209136963
777,0.001,110,23.2,39.17,1.3969841003417969
777,0.001,120,32.9,43.72,1.5836970806121826
777,0.001,130,27.0,46.67,1.7802560329437256
777,0.001,140,33.0,49.76,2.0223302841186523
777,0.001,150,36.5,52.6,2.2493371963500977
777,0.001,160,34.7,54.79,2.4876561164855957
777,0.001,170,24.8,64.36,2.741082191467285
777,0.001,180,27.1,67.38,3.005197048187256
777,0.001,190,25.9,68.33,3.2711660861968994
777,0.001,200,25.8,72.66,3.552075147628784
777,0.001,210,31.2,81.57,3.864833116531372
777,0.001,220,36.1,84.83,4.227711200714111
777,0.001,230,29.7,89.56,4.571498155593872
777,0.001,240,41.4,91.01,4.960001230239868
777,0.001,250,28.0,102.69,5.355560064315796
777,0.001,260,33.2,111.87,5.81684422492981
777,0.001,270,30.6,118.71,6.299731016159058
777,0.001,280,37.0,111.23,6.748727083206177
777,0.001,290,33.5,109.26,7.156799077987671
777,0.001,300,40.6,110.86,7.586684942245483
777,0.001,310,31.2,114.98,8.020294904708862
777,0.001,320,28.9,113.93,8.491674184799194
777,0.001,330,33.3,119.38,8.94700813293457
777,0.001,340,36.6,119.95,9.408607006072998
777,0.001,350,30.9,122.45,9.871361017227173
777,0.001,360,34.6,125.13,10.34753704071045
777,0.001,370,48.6,127.02,10.831668138504028
777,0.001,380,35.7,128.64,11.305240154266357
777,0.001,390,33.8,126.26,11.819423198699951
777,0.001,400,40.2,132.93,12.3213472366333
777,0.001,410,35.6,138.84,12.836918115615845
777,0.001,420,38.7,140.86,13.359541177749634
777,0.001,430,47.4,141.12,13.896452188491821
777,0.001,440,45.3,143.92,14.437719106674194
777,0.001,450,62.2,150.47,15.035034894943237
777,0.001,460,59.1,149.64,15.60494327545166
777,0.001,470,35.2,148.29,16.172199010849
777,0.001,480,51.2,149.56,16.755486011505127
777,0.001,490,50.8,152.41,17.33582592010498
777,0.001,500,54.7,155.32,17.961907148361206
999,0.001,10,23.8,10.71,0.06705403327941895
999,0.001,20,26.0,11.5,0.13768291473388672
999,0.001,30,17.7,12.39,0.20175576210021973
999,0.001,40,16.1,13.11,0.2662239074707031
999,0.001,50,18.6,13.54,0.3350808620452881
999,0.001,60,29.2,14.52,0.4188117980957031
999,0.001,70,20.0,15.85,0.49728894233703613
999,0.001,80,23.3,16.38,0.5809879302978516
999,0.001,90,31.0,17.16,0.6756610870361328
999,0.001,100,28.0,18.47,0.7714600563049316
999,0.001,110,32.4,20.13,0.878180980682373
999,0.001,120,25.7,21.86,0.9835069179534912
999,0.001,130,25.4,23.06,1.0924749374389648
999,0.001,140,30.6,24.2,1.2105448246002197
999,0.001,150,26.1,25.72,1.3290958404541016
999,0.001,160,30.8,27.43,1.4581708908081055
999,0.001,170,29.9,29.43,1.5938780307769775
999,0.001,180,35.8,32.25,1.7483940124511719
999,0.001,190,33.3,35.76,1.915884017944336
999,0.001,200,31.4,39.71,2.089406967163086
999,0.001,210,26.9,43.18,2.2690589427948
999,0.001,220,34.8,47.65,2.4717650413513184
999,0.001,230,34.6,54.77,2.6984798908233643
999,0.001,240,30.3,62.58,2.9463138580322266
999,0.001,250,40.2,73.92,3.2440030574798584
999,0.001,260,54.5,75.87,3.564565896987915
999,0.001,270,27.4,74.85,3.862959861755371
999,0.001,280,45.6,74.79,4.177443027496338
999,0.001,290,41.7,73.04,4.485653877258301
999,0.001,300,39.6,73.52,4.816473007202148
999,0.001,310,34.4,74.54,5.109527111053467
999,0.001,320,43.1,95.46,5.499216794967651
999,0.001,330,48.0,119.5,5.971556186676025
999,0.001,340,44.8,160.75,6.5829198360443115
999,0.001,350,38.4,181.54,7.282895088195801
999,0.001,360,40.5,191.06,7.982506990432739
999,0.001,370,41.3,201.35,8.71983003616333
999,0.001,380,40.0,215.22,9.497268915176392
999,0.001,390,47.0,213.85,10.300425052642822
999,0.001,400,69.2,218.36,11.129966020584106
999,0.001,410,65.9,229.57,11.98695182800293
999,0.001,420,47.2,231.71,12.826766014099121
999,0.001,430,48.5,230.74,13.65360689163208
999,0.001,440,57.2,233.98,14.57303500175476
999,0.001,450,52.0,221.99,15.38777494430542
999,0.001,460,59.6,214.74,16.184598922729492
999,0.001,470,63.4,206.68,16.952558994293213
999,0.001,480,55.8,193.38,17.678138971328735
999,0.001,490,53.0,176.58,18.344358921051025
999,0.001,500,58.4,177.87,19.01552414894104
